geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [0.04491779 2.12494323 0.55597763]
 [3.20777862 3.3678249  4.2103355 ]
 [2.41497011 1.74659541 3.31106644]
 [5.93331444 2.94014631 4.33775435]
 [8.5537136  3.88369592 6.49166356]]",[-1.25164685 -1.14365609 -1.54555225],"[[(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07113972e-01 -7.07098389e-01 -7.51897088e-04 -1.06427747e-03
   3.21626468e-05 -3.28808825e-05]
 [ 7.07097430e-01  7.07113928e-01  1.09742979e-03 -1.38288862e-03
   5.44294790e-07 -4.10870550e-06]
 [-1.39635059e-03 -1.08397430e-03  7.07088871e-01 -7.07122193e-01
   1.96775176e-04  6.06835038e-04]
 [ 1.05111711e-03 -7.65654617e-04  7.07078010e-01  7.07048374e-01
  -7.74065176e-03  7.85344030e-03]
 [-2.36645638e-05  2.14392052e-05  8.00227449e-03  7.59188060e-03
   7.07059639e-01 -7.07067884e-01]
 [ 2.85079525e-06  2.10025445e-06 -4.58137943e-04  3.45464545e-04
   7.07111525e-01  7.07101804e-01]]",-2.82225374436533,-2.821785619619279
"[[0.         0.         0.        ]
 [3.54017006 2.18241346 2.92383918]
 [5.3608872  5.10522689 3.80012083]
 [7.28024582 5.03105568 3.29843084]
 [6.07489368 7.54311164 5.26799804]
 [1.67778736 2.67093396 1.04517319]]",[-1.57036983 -1.43682438 -1.12557694],"[[(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07107039e-01  8.21056681e-04 -9.59120167e-06 -2.36001599e-07
  -7.07105548e-01 -8.39859132e-04]
 [-8.40365632e-04  7.07107614e-01  1.66315810e-03  1.69813851e-03
   8.20522254e-04 -7.07100978e-01]
 [-1.90412374e-03  4.72995664e-04  7.07081676e-01 -7.07126439e-01
  -1.91345358e-03  4.37955753e-04]
 [-5.88341953e-03 -1.66951959e-03  7.07086765e-01  7.07073735e-01
  -5.89720688e-03  1.69181161e-03]
 [ 7.07078983e-01 -1.65321916e-05  7.79919884e-03  3.98136398e-03
   7.07080358e-01 -8.46772556e-06]
 [ 2.32239052e-05  7.07103343e-01 -4.66475386e-04  4.44405387e-04
   4.41992211e-06  7.07109926e-01]]",-2.817062626325847,-2.8167335411953185
"[[0.         0.         0.        ]
 [2.31761857 0.1934221  3.60023195]
 [5.79755859 1.86754745 4.82498266]
 [6.07381047 3.53703842 3.85299805]
 [3.16285182 0.71274074 3.7050802 ]
 [5.38446639 3.57522055 7.00294552]]",[-1.57269132 -0.34996097 -1.09611293],"[[(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)]]","[[ 7.07105924e-01  5.96361565e-04  3.30192058e-05 -2.32311851e-05
   6.81093468e-04 -7.07107057e-01]
 [ 1.92312684e-04  7.07122145e-01 -8.89188250e-03  7.73825587e-03
  -7.06993124e-01  1.07033491e-04]
 [-3.08311769e-03  6.69167064e-03  7.07105150e-01 -7.06993659e-01
  -9.93995886e-03 -3.03079682e-03]
 [-8.07148641e-03 -7.67072984e-04  7.06958724e-01  7.07159741e-01
  -1.92199970e-03 -8.06419233e-03]
 [-8.28981278e-04  7.07059082e-01  2.96655042e-03 -2.81122767e-04
   7.07147570e-01  4.48621406e-04]
 [ 7.07054335e-01  6.06730994e-05  1.11266092e-02  5.01063511e-03
   2.74959291e-04  7.07053873e-01]]",-2.9858144882710884,-2.9853762496778926
"[[0.         0.         0.        ]
 [1.65872602 1.342342   0.68702544]
 [0.14586882 3.76178853 2.17865857]
 [3.85823337 1.72654714 3.89389593]
 [4.01459104 6.6818865  6.00836826]
 [2.83207467 6.79346645 5.69106678]]",[-1.27202065 -1.56929464 -0.50367082],"[[(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 3), (1, 5), (2, 4)]]","[[ 7.07109878e-01 -7.07095835e-01 -2.82482430e-03  1.76655681e-03
   1.09339511e-08 -4.91709470e-09]
 [ 7.07099574e-01  7.07113981e-01 -2.84817324e-05  9.99399733e-05
   1.78298191e-07  7.07252510e-07]
 [ 2.35992583e-03 -2.23145819e-03  7.07105005e-01 -7.07101096e-01
   3.41523131e-05 -4.10481069e-05]
 [ 4.93400911e-04 -5.64849040e-04  7.07102911e-01  7.07110251e-01
   5.29391044e-05  8.94713959e-06]
 [ 1.15714212e-07  4.08635022e-07 -5.95958392e-05  1.56039819e-05
   7.07103758e-01 -7.07109802e-01]
 [-4.55862952e-07 -4.25932563e-07 -2.74952893e-05 -3.43911464e-05
   7.07109802e-01  7.07103759e-01]]",-2.9235749969294345,-2.92348551629946
"[[0.         0.         0.        ]
 [1.28928513 1.63430324 1.77819593]
 [3.76707866 3.05965733 3.50679119]
 [4.94173223 5.56787317 3.37238698]
 [7.40521475 7.50029472 3.45816658]
 [1.97368664 2.33911905 5.59675387]]",[-1.44899299 -1.46925511 -1.51144645],"[[(0, 1), (2, 5), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)]]","[[ 7.07107260e-01 -7.07105521e-01 -9.15131323e-04  1.43752512e-05
  -1.54652634e-05  5.17097048e-04]
 [ 7.07105975e-01  7.07106996e-01  8.01826270e-04 -1.30214067e-05
  -2.12256489e-07  4.38923680e-04]
 [ 5.34676485e-04 -8.97548900e-04  7.07100389e-01  1.04150920e-03
   1.01533432e-03 -7.07110905e-01]
 [-9.59508998e-06  1.92615317e-05  1.78168092e-03  7.07095658e-01
  -7.07113348e-01  1.80777164e-03]
 [ 6.38899643e-06  7.38704255e-06 -1.03663645e-03  7.07114880e-01
   7.07097186e-01  1.02020409e-03]
 [-4.21330128e-04 -8.19450411e-04  7.07109122e-01 -1.78646508e-03
   1.80296897e-03  7.07099285e-01]]",-2.802098241932751,-2.8011469978968213
"[[0.         0.         0.        ]
 [3.34986733 2.95344262 1.54154605]
 [3.94910665 6.77658572 5.24695693]
 [3.9803639  1.15737551 1.15794062]
 [1.42750237 0.0381961  2.84137429]
 [6.9533869  3.34677335 5.00446151]]",[-1.51972767 -1.09496467 -1.56977418],"[[(0, 4), (1, 3), (2, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)]]","[[ 7.07109901e-01 -3.11718454e-05  1.28968902e-07 -4.26078597e-04
  -7.07103533e-01  5.93848118e-08]
 [-3.51279777e-03  7.07101637e-01 -1.75046476e-05 -7.07096325e-01
  -3.11792692e-03 -2.04726073e-05]
 [-3.66305908e-08  1.88743311e-05  7.07106896e-01  2.18425687e-05
   1.89598142e-08 -7.07106666e-01]
 [-7.53906190e-04  7.07098858e-01 -7.41000019e-05  7.07113260e-01
  -1.21116909e-03 -3.33831244e-05]
 [ 7.07094534e-01  4.29791640e-03 -7.42265268e-08 -2.33279264e-03
   7.07102118e-01 -4.92354872e-08]
 [-1.84078325e-07  7.27298269e-05  7.07106662e-01  3.47535586e-05
  -1.98730398e-08  7.07106896e-01]]",-2.818296535909519,-2.8182273859039313
"[[ 0.          0.          0.        ]
 [ 3.51705197  2.76024727  3.61139729]
 [ 5.08159057  3.93880246  5.55675218]
 [ 2.05599599  0.77924034  2.60534319]
 [ 6.24789958  7.30985024  8.96530425]
 [ 6.97001433 10.37760865  8.98362756]]",[-1.57105909 -1.42748345 -1.51563978],"[[(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 2), (1, 5), (3, 4)]]","[[ 7.07106055e-01  7.22652451e-04 -7.07106725e-01 -7.64307037e-04
  -7.12938231e-08  7.79202501e-08]
 [-6.58231647e-04  7.07094286e-01  8.28728463e-04 -7.07118484e-01
  -9.04926589e-08 -2.35985346e-07]
 [ 7.07102547e-01  2.50122621e-03  7.07101545e-01  2.67163241e-03
   7.96349611e-06  8.12014106e-06]
 [-2.56561498e-03  7.07114483e-01 -2.60724071e-03  7.07089618e-01
   4.04533357e-07 -4.29910055e-07]
 [ 1.54510485e-07 -4.89618014e-07  5.16796704e-09 -3.44248751e-07
   7.07106783e-01 -7.07106780e-01]
 [-8.04528163e-06  1.47475153e-07 -8.03830129e-06 -1.80934153e-07
   7.07106779e-01  7.07106783e-01]]",-2.8015810946282906,-2.8006974018559334
"[[0.         0.         0.        ]
 [1.2564868  0.24141786 1.59070708]
 [3.43301633 1.23355073 4.20287771]
 [3.44510315 3.37878109 5.94496084]
 [4.60710327 2.3778109  2.21201693]
 [2.58880696 2.6467829  4.0362618 ]]",[-1.16047398 -0.85296787 -1.58660745],"[[(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)]]","[[ 7.07175199e-01 -7.07035040e-01 -2.04906677e-03 -1.33946549e-04
  -6.36791067e-04  2.59381516e-04]
 [ 7.07036502e-01  7.07165142e-01  4.04555968e-03 -1.60523186e-04
   7.99316596e-05  6.69495972e-04]
 [-5.33860295e-04 -2.85011964e-03  7.06201442e-01 -4.46433261e-02
   2.09331998e-02 -7.06285983e-01]
 [-1.74466871e-04  1.98552608e-04  4.17065184e-02  7.05955331e-01
  -7.06624397e-01 -2.38647990e-02]
 [ 3.80957884e-04 -4.72112814e-04  2.91042081e-02  7.06363675e-01
   7.07229532e-01  5.41526980e-03]
 [-1.47005830e-03 -3.24487154e-03  7.06167452e-01 -2.61602799e-02
  -8.35098824e-03  7.07503174e-01]]",-2.8540931535772702,-2.8508008180047604
"[[0.         0.         0.        ]
 [0.4340542  3.5433719  0.84053281]
 [2.21176298 3.39977106 1.40867076]
 [2.86939625 5.00982575 2.26504815]
 [4.8141394  5.77746567 5.94462712]
 [7.40814361 6.40178807 7.20351835]]",[-1.57321253 -1.01834241 -1.48889009],"[[(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 4), (2, 5)]]","[[ 7.07080989e-01  2.03163335e-03  1.50076305e-03 -7.07128061e-01
   2.03469709e-06 -2.06786896e-06]
 [-4.10532083e-02  7.06764849e-01 -7.05093261e-01 -4.05163300e-02
   3.02274193e-05 -3.83131370e-05]
 [-1.40168561e-03  7.06287195e-01  7.07920825e-01  2.13007061e-03
  -2.29602398e-05  1.74726209e-05]
 [ 7.05938481e-01  4.04687219e-02 -4.11016253e-02  7.05920527e-01
   6.77839250e-05  6.85657871e-05]
 [ 2.88671934e-07 -1.40442286e-05  5.43853188e-05  4.46616905e-06
   7.07106721e-01 -7.07106839e-01]
 [-6.82857901e-05  2.87983603e-06  2.67842542e-06 -6.83004565e-05
   7.07106837e-01  7.07106718e-01]]",-2.825605086857807,-2.8136465109920605
"[[0.         0.         0.        ]
 [0.83910835 2.97374683 3.02076764]
 [1.66547029 0.33606585 3.50974459]
 [1.50146699 1.53467491 0.3630257 ]
 [1.60084408 4.44465238 2.30818041]
 [5.49097169 4.12445904 5.85461554]]",[-1.24076338 -0.98583719 -1.57041219],"[[(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 4), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 1), (2, 4), (3, 5)]]","[[ 7.07177312e-01 -3.47803380e-03 -1.77246543e-03 -7.07021093e-01
   1.74284704e-03  1.77431270e-03]
 [ 7.40190079e-04  7.07004833e-01  7.35997747e-04 -4.48469284e-03
  -7.07193286e-01 -7.87403833e-04]
 [ 2.29022124e-03  8.75546499e-03  7.07040055e-01 -1.27385821e-03
   1.02866781e-02 -7.07039616e-01]
 [ 7.07018778e-01  7.05877488e-03 -5.74027548e-04  7.07151323e-01
   3.31123398e-03  5.77652055e-04]
 [-4.34793234e-03  7.07110730e-01 -9.53065305e-03 -6.03697880e-03
   7.06935526e-01  9.50764336e-03]
 [-2.78030351e-06  3.71879802e-05  7.07106438e-01 -1.14968877e-06
  -1.42180857e-05  7.07107124e-01]]",-2.836386808064526,-2.835917602558647
"[[0.         0.         0.        ]
 [1.46939169 1.10331444 0.80942188]
 [4.13631791 3.02464257 3.67356556]
 [1.84290184 4.3796232  4.12086631]
 [1.94622873 3.82974943 1.49490585]
 [3.3876762  3.31764347 3.8552998 ]]",[-1.13841014 -0.25209356 -1.44306541],"[[(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)]]","[[ 7.07133073e-01 -7.07019868e-01 -5.54109266e-05 -6.53513656e-03
  -6.55832106e-03  1.49596549e-05]
 [ 7.07051542e-01  7.07157010e-01  7.31599433e-04  2.17578107e-03
  -1.33938189e-03  1.31254690e-04]
 [-1.85358000e-04 -5.80435205e-05  7.06098789e-01 -8.00386104e-02
   5.84622133e-02 -7.01142249e-01]
 [-1.78296501e-03 -1.76014106e-03  5.85029842e-02  7.03278507e-01
  -7.03960553e-01 -8.00625089e-02]
 [ 6.12612866e-03 -6.96696252e-03  1.07473465e-02  7.06274868e-01
   7.07713054e-01 -1.07921471e-02]
 [-4.37557975e-04 -4.78589928e-04  7.05610273e-01  1.10241308e-02
  -1.09149854e-02  7.08429992e-01]]",-3.0111130371477715,-3.00988877851872
"[[0.         0.         0.        ]
 [1.1612223  3.46676195 0.50540137]
 [4.79605184 4.82086673 0.96262956]
 [0.04655591 0.79624201 3.29630987]
 [2.04443757 0.65343768 2.38713981]
 [8.26810195 5.01581786 1.96129574]]",[-1.55455326 -1.55100067 -1.25557493],"[[(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 2), (4, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)]]","[[ 7.07097474e-01 -7.07104144e-01 -2.77369258e-05  4.01770225e-03
  -8.64525207e-04  2.77204673e-05]
 [ 7.07103914e-01  7.07107226e-01  3.31129746e-05  1.53435388e-03
  -1.03407767e-03  3.31742589e-05]
 [ 2.76577148e-05 -2.76669310e-05  7.07106724e-01  1.91740406e-05
  -1.98505212e-05 -7.07106837e-01]
 [-3.72533537e-03  1.15690784e-03 -1.94728838e-05  7.07100961e-01
  -7.07101841e-01  1.93604028e-05]
 [-1.82671187e-03  1.32644842e-03  1.48166414e-06  7.07099523e-01
   7.07110436e-01  6.81534244e-07]
 [-3.31327531e-05 -3.31538060e-05  7.07106837e-01 -1.09721822e-06
  -1.08938710e-06  7.07106724e-01]]",-2.80757391134481,-2.8074215884830926
"[[0.         0.         0.        ]
 [2.09592763 0.81156652 3.63721322]
 [5.16909002 3.804186   3.90283442]
 [8.67495276 4.28113237 7.22092846]
 [7.38270733 6.90745014 6.12113032]
 [8.1047583  5.39333751 7.77293071]]",[-1.56563334 -1.56717521 -0.60733473],"[[(0, 1), (2, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)]]","[[ 7.07106830e-01 -7.07106732e-01 -3.70320207e-06  8.31931791e-10
   3.70322242e-06  4.12657628e-11]
 [ 7.07106732e-01  7.07106830e-01  2.58394208e-06 -5.54608822e-08
   2.58103146e-06 -1.45843084e-07]
 [ 3.70176513e-06 -3.70465921e-06  7.07106748e-01  9.33871425e-05
  -7.07106807e-01  4.11347463e-05]
 [ 6.88744503e-08  6.99375504e-08 -3.13792491e-02  7.06728286e-01
  -3.13269852e-02 -7.06094252e-01]
 [-2.58178701e-06 -2.58171712e-06  7.06408798e-01  3.27144012e-02
   7.06411316e-01 -2.99905029e-02]
 [ 1.04805334e-07  1.06382446e-07 -1.41380024e-03  7.06728299e-01
  -1.27930637e-03  7.07482491e-01]]",-2.887386665997187,-2.8865831002571247
"[[0.         0.         0.        ]
 [3.14431123 0.08148638 0.40491767]
 [6.24219206 3.33522939 0.65465991]
 [3.74227322 0.93937827 0.82083167]
 [3.6478144  1.89565596 3.01975532]
 [8.34699931 5.21466271 1.83022412]]",[-1.57581798 -0.42671446 -1.50299073],"[[(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 2), (3, 5)]]","[[ 7.07072494e-01  6.97684925e-03  1.29313416e-05  7.91194320e-03
  -7.07062383e-01 -2.21250929e-05]
 [-3.02825713e-02  7.06804021e-01 -3.98034509e-03 -7.06048755e-01
  -3.12095045e-02  4.04004004e-03]
 [-9.72392730e-05  3.43482242e-03  7.07108566e-01 -4.58608457e-03
  -7.96078348e-05 -7.07081771e-01]
 [-5.64070930e-03  7.06773682e-01  6.73003287e-04  7.07356293e-01
   9.24846998e-03 -4.81776037e-04]
 [ 7.06469821e-01  2.89576777e-02  5.95485697e-05 -3.25360708e-02
   7.06401579e-01  2.34560205e-04]
 [-1.40282456e-04 -1.31445226e-04  7.07093471e-01 -5.89398177e-05
  -1.51435998e-04  7.07120047e-01]]",-2.9395645246856397,-2.9391634737313677
"[[0.         0.         0.        ]
 [1.88457998 2.88405081 1.02931726]
 [2.93849684 1.75319404 0.15350232]
 [3.84611067 6.06718387 1.79851183]
 [4.82505652 7.93940906 5.7336219 ]
 [2.98168554 0.52095264 1.01021042]]",[-1.56137986 -0.69092027 -1.56812085],"[[(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 4), (3, 5)]]","[[ 7.06828819e-01 -7.07332247e-01  8.15719330e-03 -1.96658675e-05
   1.96424507e-05 -2.75173431e-03]
 [ 7.02405673e-01  7.02608338e-01  8.60746498e-02  9.65609432e-06
   1.40202391e-06  7.45583476e-02]
 [-1.09754650e-02 -8.08337007e-05  7.04715217e-01 -1.35945539e-04
   1.36484661e-04 -7.09405356e-01]
 [ 1.26868006e-05 -2.44735633e-05  1.41801517e-04  7.07106225e-01
  -7.07107310e-01 -1.30876962e-04]
 [-5.58827137e-06 -5.61010828e-06  7.01512274e-09  7.07107324e-01
   7.07106239e-01  6.31232851e-07]
 [-8.30591945e-02 -7.76054591e-02  7.04202427e-01 -7.30121305e-06
   5.39646662e-06  7.00840570e-01]]",-2.8617412316486313,-2.8514727624206326
"[[0.         0.         0.        ]
 [1.36075521 1.41201739 1.42101107]
 [1.84484367 1.34878099 3.971567  ]
 [2.59082645 5.16582713 6.69716744]
 [3.45556818 7.22071645 6.74441393]
 [3.51840614 8.9031326  9.80570805]]",[-1.3513987  -1.57109641 -1.26953635],"[[(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 4), (2, 5)]]","[[ 7.07123733e-01 -7.07049358e-01 -5.34905681e-03  9.21950607e-07
  -1.44087747e-06  5.34964121e-03]
 [ 7.07071121e-01  7.07142379e-01  1.99477244e-04 -1.02412566e-06
  -2.44638158e-06 -2.12808494e-04]
 [ 5.14349238e-03 -5.55522686e-03  7.07087093e-01  6.82093942e-05
   7.56595675e-05 -7.07085933e-01]
 [-1.87727358e-06  4.27946860e-07 -1.31105109e-03  7.07107272e-01
  -7.07103846e-01 -1.31852029e-03]
 [ 1.47170666e-06  2.04138217e-06 -3.66584478e-05  7.07105129e-01
   7.07108424e-01  1.07209379e-04]
 [ 6.36531042e-06  6.96339853e-06  7.07104993e-01  1.27951337e-03
  -1.35005820e-03  7.07106123e-01]]",-2.8106854373937367,-2.8093797129315417
