geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [0.         0.         0.81631632]
 [0.         0.         1.63263263]
 [0.         0.         2.44894895]]",[-0.18860246 -0.18860262],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7092001  -0.67643604 -0.13712037  0.14376198]
 [ 0.67643604  0.7092001   0.14376198  0.13712037]
 [ 0.14376198 -0.13712037  0.67643604 -0.7092001 ]
 [-0.13712037 -0.14376198  0.7092001   0.67643604]]",-2.172192040838844,-2.157399145843438
"[[0.         0.         0.        ]
 [0.         0.         0.81831832]
 [0.         0.         1.63663664]
 [0.         0.         2.45495495]]",[-0.18860246 -0.18860262],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70809438 -0.67404712 -0.14505896  0.15238349]
 [ 0.67404635  0.7080934   0.15238804  0.14506255]
 [ 0.15238564 -0.1450567   0.67404699 -0.70809451]
 [-0.14506029 -0.15239019  0.70809353  0.67404621]]",-2.1726841045091314,-2.1585292925866733
"[[0.         0.         0.        ]
 [0.         0.         0.82032032]
 [0.         0.         1.64064064]
 [0.         0.         2.46096096]]",[-0.19103906 -0.19103905],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70902412 -0.67662049 -0.13715776  0.14372631]
 [ 0.67662049  0.70902412  0.14372631  0.13715776]
 [ 0.14372631 -0.13715776  0.67662049 -0.70902412]
 [-0.13715776 -0.14372631  0.70902412  0.67662049]]",-2.1731553645743085,-2.15838099812546
"[[0.         0.         0.        ]
 [0.         0.         0.82232232]
 [0.         0.         1.64464464]
 [0.         0.         2.46696697]]",[-0.18993064 -0.18993528],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70794866 -0.6743327  -0.14481094  0.15203255]
 [ 0.67433346  0.70794962  0.15202807  0.1448074 ]
 [ 0.15203034 -0.14481326  0.67433285 -0.70794851]
 [-0.14480971 -0.15202587  0.70794947  0.67433361]]",-2.1736100634362936,-2.1594204951012106
"[[0.         0.         0.        ]
 [0.         0.         0.82432432]
 [0.         0.         1.64864865]
 [0.         0.         2.47297297]]",[-0.19264843 -0.19264866],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70884985 -0.67680307 -0.13719477  0.14369098]
 [ 0.67680307  0.70884985  0.14369098  0.13719477]
 [ 0.14369098 -0.13719477  0.67680307 -0.70884985]
 [-0.13719477 -0.14369098  0.70884985  0.67680307]]",-2.1740524907009555,-2.1592933660381792
"[[0.         0.         0.        ]
 [0.         0.         0.82632633]
 [0.         0.         1.65265265]
 [0.         0.         2.47897898]]",[-0.19264843 -0.19264866],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70876345 -0.67689355 -0.13721312  0.14367346]
 [ 0.67689355  0.70876345  0.14367346  0.13721312]
 [ 0.14367346 -0.13721312  0.67689355 -0.70876345]
 [-0.13721312 -0.14367346  0.70876345  0.67689355]]",-2.1744710500465496,-2.1597160569812837
"[[0.         0.         0.        ]
 [0.         0.         0.82832833]
 [0.         0.         1.65665666]
 [0.         0.         2.48498498]]",[-0.19264843 -0.19264866],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70773686 -0.67475907 -0.14443112  0.15148723]
 [ 0.67475833  0.70773592  0.15149162  0.14443462]
 [ 0.15148951 -0.14442873  0.67475889 -0.70773703]
 [-0.14443222 -0.1514939   0.70773609  0.67475815]]",-2.1748813485693237,-2.160640688689318
"[[0.         0.         0.        ]
 [0.         0.         0.83033033]
 [0.         0.         1.66066066]
 [0.         0.         2.49099099]]",[-0.19511568 -0.19511569],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70859171 -0.67707332 -0.13724956  0.14363865]
 [ 0.67707332  0.70859171  0.14363865  0.13724956]
 [ 0.14363865 -0.13724956  0.67707332 -0.70859171]
 [-0.13724956 -0.14363865  0.70859171  0.67707332]]",-2.175271727612659,-2.160529263121498
"[[0.         0.         0.        ]
 [0.         0.         0.83233233]
 [0.         0.         1.66466466]
 [0.         0.         2.496997  ]]",[-0.19511568 -0.19511569],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70759667 -0.67503752 -0.14418169  0.15113879]
 [ 0.67503826  0.7075976   0.15113445  0.14417823]
 [ 0.15113647 -0.14418413  0.67503771 -0.70759649]
 [-0.14418066 -0.15113212  0.70759741  0.67503845]]",-2.175646479488077,-2.1613703613541655
"[[0.         0.         0.        ]
 [0.         0.         0.83433433]
 [0.         0.         1.66866867]
 [0.         0.         2.503003  ]]",[-0.1968174 -0.1968174],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70842166 -0.67725124 -0.13728562  0.14360418]
 [ 0.67725124  0.70842166  0.14360418  0.13728562]
 [ 0.14360418 -0.13728562  0.67725124 -0.70842166]
 [-0.13728562 -0.14360418  0.70842166  0.67725124]]",-2.176009939024845,-2.1612768235349975
"[[0.         0.         0.        ]
 [0.         0.         0.83633634]
 [0.         0.         1.67267267]
 [0.         0.         2.50900901]]",[-0.1968174 -0.1968174],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70833737 -0.67733941 -0.1373035   0.14358709]
 [ 0.67733941  0.70833737  0.14358709  0.1373035 ]
 [ 0.14358709 -0.1373035   0.67733941 -0.70833737]
 [-0.1373035  -0.14358709  0.70833737  0.67733941]]",-2.1763504415235264,-2.161618649438277
"[[0.         0.         0.        ]
 [0.         0.         0.83833834]
 [0.         0.         1.67667668]
 [0.         0.         2.51501502]]",[-0.19848426 -0.19848428],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70825329 -0.67742732 -0.13732132  0.14357005]
 [ 0.67742732  0.70825329  0.14357005  0.13732132]
 [ 0.14357005 -0.13732132  0.67742732 -0.70825329]
 [-0.13732132 -0.14357005  0.70825329  0.67742732]]",-2.1766829417534255,-2.1619555940752804
"[[0.         0.         0.        ]
 [0.         0.         0.84034034]
 [0.         0.         1.68068068]
 [0.         0.         2.52102102]]",[-0.19848426 -0.19848428],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70816984 -0.67751456 -0.137339    0.14355313]
 [ 0.67751456  0.70816984  0.14355313  0.137339  ]
 [ 0.14355313 -0.137339    0.67751456 -0.70816984]
 [-0.137339   -0.14355313  0.70816984  0.67751456]]",-2.1769976411552676,-2.162271824743097
"[[0.         0.         0.        ]
 [0.         0.         0.84234234]
 [0.         0.         1.68468468]
 [0.         0.         2.52702703]]",[-0.19848426 -0.19848428],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70725822 -0.67572486 -0.14354925  0.15025093]
 [ 0.67572558  0.70725912  0.15024669  0.14354584]
 [ 0.15024854 -0.14355176  0.67572508 -0.707258  ]
 [-0.14354835 -0.15024429  0.7072589   0.67572581]]",-2.1772969533719317,-2.1629364949725725
"[[0.         0.         0.        ]
 [0.         0.         0.84434434]
 [0.         0.         1.68868869]
 [0.         0.         2.53303303]]",[-0.2009225 -0.2009225],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70800398 -0.67768788 -0.13737413  0.14351951]
 [ 0.67768788  0.70800398  0.14351951  0.13737413]
 [ 0.14351951 -0.13737413  0.67768788 -0.70800398]
 [-0.13737413 -0.14351951  0.70800398  0.67768788]]",-2.177585894597512,-2.16286472875108
"[[0.         0.         0.        ]
 [0.         0.         0.84634635]
 [0.         0.         1.69269269]
 [0.         0.         2.53903904]]",[-0.2009225 -0.2009225],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70792176 -0.67777376 -0.13739154  0.14350285]
 [ 0.67777376  0.70792176  0.14350285  0.13739154]
 [ 0.14350285 -0.13739154  0.67777376 -0.70792176]
 [-0.13739154 -0.14350285  0.70792176  0.67777376]]",-2.1778527425160203,-2.1631300898196386
"[[0.         0.         0.        ]
 [0.         0.         0.84834835]
 [0.         0.         1.6966967 ]
 [0.         0.         2.54504505]]",[-0.20267327 -0.20267327],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70783977 -0.67785939 -0.1374089   0.14348623]
 [ 0.67785939  0.70783977  0.14348623  0.1374089 ]
 [ 0.14348623 -0.1374089   0.67785939 -0.70783977]
 [-0.1374089  -0.14348623  0.70783977  0.67785939]]",-2.1781123302104084,-2.163391625261645
"[[0.         0.         0.        ]
 [0.         0.         0.85035035]
 [0.         0.         1.7007007 ]
 [0.         0.         2.55105105]]",[-0.20267327 -0.20267327],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7077584  -0.67794435 -0.13742612  0.14346973]
 [ 0.67794435  0.7077584   0.14346973  0.13742612]
 [ 0.14346973 -0.13742612  0.67794435 -0.7077584 ]
 [-0.13742612 -0.14346973  0.7077584   0.67794435]]",-2.1783551138357304,-2.1636332503716873
"[[0.         0.         0.        ]
 [0.         0.         0.85235235]
 [0.         0.         1.7047047 ]
 [0.         0.         2.55705706]]",[-0.20267327 -0.20267327],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70693315 -0.67639518 -0.14291322  0.14936831]
 [ 0.6763959   0.70693403  0.14936415  0.14290984]
 [ 0.14936587 -0.14291577  0.67639543 -0.70693291]
 [-0.14291239 -0.14936171  0.70693379  0.67639615]]",-2.1785832392596984,-2.164138143626273
"[[0.         0.         0.        ]
 [0.         0.         0.85435435]
 [0.         0.         1.70870871]
 [0.         0.         2.56306306]]",[-0.20513613 -0.20513615],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70759668 -0.67811314 -0.13746034  0.14343695]
 [ 0.67811314  0.70759668  0.14343695  0.13746034]
 [ 0.14343695 -0.13746034  0.67811314 -0.70759668]
 [-0.13746034 -0.14343695  0.70759668  0.67811314]]",-2.1788018608250224,-2.16407954447881
"[[0.         0.         0.        ]
 [0.         0.         0.85635636]
 [0.         0.         1.71271271]
 [0.         0.         2.56906907]]",[-0.20615786 -0.20615785],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70751653 -0.67819676 -0.13747729  0.1434207 ]
 [ 0.67819676  0.70751653  0.1434207   0.13747729]
 [ 0.1434207  -0.13747729  0.67819676 -0.70751653]
 [-0.13747729 -0.1434207   0.70751653  0.67819676]]",-2.178999208567073,-2.164273997131811
"[[0.         0.         0.        ]
 [0.         0.         0.85835836]
 [0.         0.         1.71671672]
 [0.         0.         2.57507508]]",[-0.20615786 -0.20615785],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70743661 -0.67828014 -0.13749419  0.1434045 ]
 [ 0.67828014  0.70743661  0.1434045   0.13749419]
 [ 0.1434045  -0.13749419  0.67828014 -0.70743661]
 [-0.13749419 -0.1434045   0.70743661  0.67828014]]",-2.1791899929752527,-2.1644623396490354
"[[0.         0.         0.        ]
 [0.         0.         0.86036036]
 [0.         0.         1.72072072]
 [0.         0.         2.58108108]]",[-0.20779853 -0.20779854],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70735728 -0.67836286 -0.13751096  0.14338842]
 [ 0.67836286  0.70735728  0.14338842  0.13751096]
 [ 0.14338842 -0.13751096  0.67836286 -0.70735728]
 [-0.13751096 -0.14338842  0.70735728  0.67836286]]",-2.1793649154437627,-2.164635405160345
"[[0.         0.         0.        ]
 [0.         0.         0.86236236]
 [0.         0.         1.72472472]
 [0.         0.         2.58708709]]",[-0.20779853 -0.20779854],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70662131 -0.67704897 -0.1422732   0.14849026]
 [ 0.67704967  0.70662217  0.14848617  0.14226985]
 [ 0.14848782 -0.14227575  0.67704923 -0.70662106]
 [-0.1422724  -0.14848373  0.70662192  0.67704993]]",-2.1795258686219543,-2.164996816632031
"[[0.         0.         0.        ]
 [0.         0.         0.86436436]
 [0.         0.         1.72872873]
 [0.         0.         2.59309309]]",[-0.20951197 -0.20951196],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70719966 -0.67852718 -0.13754427  0.14335647]
 [ 0.67852718  0.70719966  0.14335647  0.13754427]
 [ 0.14335647 -0.13754427  0.67852718 -0.70719966]
 [-0.13754427 -0.14335647  0.70719966  0.67852718]]",-2.1796781343270735,-2.1649424342044363
"[[0.         0.         0.        ]
 [0.         0.         0.86636637]
 [0.         0.         1.73273273]
 [0.         0.         2.5990991 ]]",[-0.20951197 -0.20951196],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70712155 -0.67860859 -0.13756077  0.14334063]
 [ 0.67860859  0.70712155  0.14334063  0.13756077]
 [ 0.14334063 -0.13756077  0.67860859 -0.70712155]
 [-0.13756077 -0.14334063  0.70712155  0.67860859]]",-2.179809904184978,-2.165067904701962
"[[0.         0.         0.        ]
 [0.         0.         0.86836837]
 [0.         0.         1.73673674]
 [0.         0.         2.60510511]]",[-0.21124392 -0.21124391],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70704366 -0.67868974 -0.13757722  0.14332484]
 [ 0.67868974  0.70704366  0.14332484  0.13757722]
 [ 0.14332484 -0.13757722  0.67868974 -0.70704366]
 [-0.13757722 -0.14332484  0.70704366  0.67868974]]",-2.1799357654306637,-2.1651908339943513
"[[0.         0.         0.        ]
 [0.         0.         0.87037037]
 [0.         0.         1.74074074]
 [0.         0.         2.61111111]]",[-0.21124392 -0.21124391],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70696636 -0.67877026 -0.13759354  0.14330918]
 [ 0.67877026  0.70696636  0.14330918  0.13759354]
 [ 0.14330918 -0.13759354  0.67877026 -0.70696636]
 [-0.13759354 -0.14330918  0.70696636  0.67877026]]",-2.1800466556270366,-2.1652956923752273
"[[0.         0.         0.        ]
 [0.         0.         0.87237237]
 [0.         0.         1.74474474]
 [0.         0.         2.61711712]]",[-0.21124392 -0.21124391],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70632254 -0.67768668 -0.14162878  0.14761611]
 [ 0.67768738  0.70632338  0.1476121   0.14162546]
 [ 0.14761369 -0.14163131  0.67768695 -0.70632228]
 [-0.14162799 -0.14760967  0.70632312  0.67768765]]",-2.1801442279645404,-2.165531274120453
"[[0.         0.         0.        ]
 [0.         0.         0.87437437]
 [0.         0.         1.74874875]
 [0.         0.         2.62312312]]",[-0.2137404 -0.2137404],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70681278 -0.67893019 -0.13762596  0.14327804]
 [ 0.67893019  0.70681278  0.14327804  0.13762596]
 [ 0.14327804 -0.13762596  0.67893019 -0.70681278]
 [-0.13762596 -0.14327804  0.70681278  0.67893019]]",-2.1802338817216316,-2.165473162939845
"[[0.         0.         0.        ]
 [0.         0.         0.87637638]
 [0.         0.         1.75275275]
 [0.         0.         2.62912913]]",[-0.21483976 -0.21483976],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70673667 -0.6790094  -0.13764202  0.14326262]
 [ 0.6790094   0.70673667  0.14326262  0.13764202]
 [ 0.14326262 -0.13764202  0.6790094  -0.70673667]
 [-0.13764202 -0.14326262  0.70673667  0.6790094 ]]",-2.1803037786861394,-2.1655357073999513
"[[0.         0.         0.        ]
 [0.         0.         0.87837838]
 [0.         0.         1.75675676]
 [0.         0.         2.63513514]]",[-0.21483976 -0.21483976],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70666079 -0.67908838 -0.13765803  0.14324723]
 [ 0.67908838  0.70666079  0.14324723  0.13765803]
 [ 0.14324723 -0.13765803  0.67908838 -0.70666079]
 [-0.13765803 -0.14324723  0.70666079  0.67908838]]",-2.1803683823906397,-2.1655932003544054
"[[0.         0.         0.        ]
 [0.         0.         0.88038038]
 [0.         0.         1.76076076]
 [0.         0.         2.64114114]]",[-0.21651002 -0.21651001],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70658549 -0.67916673 -0.13767391  0.14323197]
 [ 0.67916673  0.70658549  0.14323197  0.13767391]
 [ 0.14323197 -0.13767391  0.67916673 -0.70658549]
 [-0.13767391 -0.14323197  0.70658549  0.67916673]]",-2.180418857885573,-2.165637428765348
"[[0.         0.         0.        ]
 [0.         0.         0.88238238]
 [0.         0.         1.76476476]
 [0.         0.         2.64714715]]",[-0.21651002 -0.21651001],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70603667 -0.6783088  -0.14097954  0.14674521]
 [ 0.67830949  0.70603749  0.14674126  0.14097624]
 [ 0.14674281 -0.14098204  0.67830908 -0.70603641]
 [-0.14097874 -0.14673886  0.70603723  0.67830976]]",-2.1804566319139544,-2.1657614023844465
"[[0.         0.         0.        ]
 [0.         0.         0.88438438]
 [0.         0.         1.76876877]
 [0.         0.         2.65315315]]",[-0.21826627 -0.21826626],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70643588 -0.67932234 -0.13770546  0.14320164]
 [ 0.67932234  0.70643588  0.14320164  0.13770546]
 [ 0.14320164 -0.13770546  0.67932234 -0.70643588]
 [-0.13770546 -0.14320164  0.70643588  0.67932234]]",-2.1804872118134795,-2.1656907628135453
"[[0.         0.         0.        ]
 [0.         0.         0.88638639]
 [0.         0.         1.77277277]
 [0.         0.         2.65915916]]",[-0.21929024 -0.21929024],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70636176 -0.67939941 -0.13772108  0.14318662]
 [ 0.67939941  0.70636176  0.14318662  0.13772108]
 [ 0.14318662 -0.13772108  0.67939941 -0.70636176]
 [-0.13772108 -0.14318662  0.70636176  0.67939941]]",-2.180498737495225,-2.1656928287708546
"[[0.         0.         0.        ]
 [0.         0.         0.88838839]
 [0.         0.         1.77677678]
 [0.         0.         2.66516517]]",[-0.21929024 -0.21929024],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70628785 -0.67947625 -0.13773665  0.14317164]
 [ 0.67947625  0.70628785  0.14317164  0.13773665]
 [ 0.14317164 -0.13773665  0.67947625 -0.70628785]
 [-0.13773665 -0.14317164  0.70628785  0.67947625]]",-2.1805055485222447,-2.165690419854794
"[[0.         0.         0.        ]
 [0.         0.         0.89039039]
 [0.         0.         1.78078078]
 [0.         0.         2.67117117]]",[-0.22095947 -0.22095948],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70621451 -0.67955247 -0.13775211  0.14315677]
 [ 0.67955247  0.70621451  0.14315677  0.13775211]
 [ 0.14315677 -0.13775211  0.67955247 -0.70621451]
 [-0.13775211 -0.14315677  0.70621451  0.67955247]]",-2.180499029126334,-2.1656756165337283
"[[0.         0.         0.        ]
 [0.         0.         0.89239239]
 [0.         0.         1.78478478]
 [0.         0.         2.67717718]]",[-0.22095947 -0.22095948],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70576353 -0.6789158  -0.14032505  0.14587686]
 [ 0.67891648  0.70576433  0.14587298  0.14032179]
 [ 0.1458745  -0.14032751  0.67891608 -0.70576326]
 [-0.14032424 -0.14587061  0.70576406  0.67891675]]",-2.180480391912702,-2.1657027632807715
"[[0.         0.         0.        ]
 [0.         0.         0.89439439]
 [0.         0.         1.78878879]
 [0.         0.         2.68318318]]",[-0.22273472 -0.22273472],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70606883 -0.67970384 -0.13778279  0.14312724]
 [ 0.67970384  0.70606883  0.14312724  0.13778279]
 [ 0.14312724 -0.13778279  0.67970384 -0.70606883]
 [-0.13778279 -0.14312724  0.70606883  0.67970384]]",-2.1804552434409867,-2.1656127683713082
"[[0.         0.         0.        ]
 [0.         0.         0.8963964 ]
 [0.         0.         1.79279279]
 [0.         0.         2.68918919]]",[-0.22378534 -0.22378533],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70599665 -0.67977881 -0.13779799  0.14311261]
 [ 0.67977881  0.70599665  0.14311261  0.13779799]
 [ 0.14311261 -0.13779799  0.67977881 -0.70599665]
 [-0.13779799 -0.14311261  0.70599665  0.67977881]]",-2.1804117091507473,-2.1655578457543205
"[[0.        0.        0.       ]
 [0.        0.        0.8983984]
 [0.        0.        1.7967968]
 [0.        0.        2.6951952]]",[-0.22378534 -0.22378533],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70592468 -0.67985354 -0.13781314  0.14309802]
 [ 0.67985354  0.70592468  0.14309802  0.13781314]
 [ 0.14309802 -0.13781314  0.67985354 -0.70592468]
 [-0.13781314 -0.14309802  0.70592468  0.67985354]]",-2.180364004519026,-2.1654989006399603
