geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [2.73442523 2.86025784 3.79584325]
 [1.61288215 2.81286724 2.6569232 ]
 [5.9130238  4.49119048 4.51066414]]",[-1.57082439 -0.81355077],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07106800e-01  5.86790512e-04 -7.15454853e-04 -7.07106157e-01]
 [-4.23577656e-04  7.07105212e-01 -7.07107678e-01  8.78668078e-04]
 [-2.17179101e-03  7.07105255e-01  7.07101230e-01 -2.30045309e-03]
 [ 7.07103301e-01  2.00858240e-03  2.46366277e-03  7.07103117e-01]]",-1.9167495014726283,-1.9167401138336302
"[[0.         0.         0.        ]
 [1.54650891 0.57472931 3.04461625]
 [3.06048212 1.14897267 2.35917162]
 [3.44480545 1.76495603 5.88829363]]",[-1.56984309 -0.95261233],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07097992e-01  3.27151867e-03  2.22575532e-03 -7.07104500e-01]
 [-2.44590791e-03  7.07098111e-01 -7.07109835e-01 -1.40016840e-03]
 [-4.59124431e-03  7.07097857e-01  7.07100220e-01  9.06027720e-04]
 [ 7.07096435e-01  3.76564138e-03 -8.04455928e-05  7.07107096e-01]]",-1.8986854234646189,-1.8986391735726724
"[[0.         0.         0.        ]
 [1.76752552 0.29706418 1.14154372]
 [4.0158564  0.57439712 1.18715545]
 [0.36024502 3.64107104 0.75564212]]",[-1.20590346 -1.57176722],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07155731e-01 -7.06712672e-01 -1.67016316e-02  1.44578016e-02]
 [ 7.06907059e-01  7.07303358e-01  1.81064219e-04 -2.08247382e-03]
 [ 1.44529465e-02 -1.67072001e-02  7.06936140e-01 -7.06932299e-01]
 [ 2.07239416e-03 -1.70275579e-04  7.07080134e-01  7.07130370e-01]]",-1.877173682374366,-1.873125488405587
"[[0.         0.         0.        ]
 [0.84476893 1.46457753 1.38789068]
 [2.36222955 1.39666147 1.9466226 ]
 [3.58190198 5.07580691 4.16950737]]",[-1.5710486  -0.81898501],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.06223219e-01  3.35871817e-02  3.70659367e-02 -7.06220067e-01]
 [ 1.41887385e-03  7.06614901e-01 -7.07593741e-01 -2.11319410e-03]
 [-3.53162573e-02  7.06800657e-01  7.05646573e-01  3.53342160e-02]
 [ 7.07106438e-01  3.37868364e-04 -3.56442651e-04  7.07106954e-01]]",-1.9133592855257666,-1.9108255148412996
"[[0.         0.         0.        ]
 [2.72304578 0.27469016 0.95454553]
 [0.16064159 0.75800268 2.90818838]
 [3.79220835 2.50415322 2.15424143]]",[-1.495683 -1.451067],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07105862e-01  1.00416500e-03 -7.07103624e-01  2.18096072e-03]
 [ 1.57050853e-03  7.07098093e-01  3.93679114e-04 -7.07113615e-01]
 [ 7.07101705e-01 -1.22797079e-04  7.07109449e-01  1.84136449e-03]
 [-2.45182912e-03  7.07114745e-01  7.33275524e-04  7.07094186e-01]]",-1.8679190021195562,-1.8674823202928001
"[[0.         0.         0.        ]
 [3.51631996 1.9472256  1.90393994]
 [6.52524353 3.01600432 5.1609248 ]
 [5.72408967 3.07800909 3.08402512]]",[-1.56786333 -1.26605067],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07108328e-01 -7.07105231e-01 -5.01290828e-05 -4.62473275e-05]
 [ 7.07082437e-01  7.07085541e-01  5.38842319e-03 -5.95225535e-03]
 [-5.66837219e-03 -5.67228282e-03  7.07114660e-01 -7.07053429e-01]
 [ 3.30340132e-04  2.33965121e-04  7.07078369e-01  7.07135077e-01]]",-1.8736021169671662,-1.8730461999575057
"[[0.         0.         0.        ]
 [0.15148626 2.61173597 2.0133076 ]
 [0.8668827  1.83556961 3.89000458]
 [0.16528407 0.05681425 1.02085496]]",[-0.37420507 -1.23075765],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07122565e-01 -1.85972622e-02  1.26604523e-02 -7.06732999e-01]
 [ 1.61526670e-02  7.06762146e-01 -7.07105539e-01 -1.51035844e-02]
 [ 4.79234622e-04  7.07204012e-01  7.06988252e-01 -5.46513294e-03]
 [ 7.06906316e-01  1.97414208e-03  3.01360382e-03  7.07298015e-01]]",-2.0358240052251793,-2.035744619536718
"[[0.         0.         0.        ]
 [1.92912767 3.07872105 0.77808007]
 [4.31365134 5.14581302 2.77133249]
 [4.76287587 6.2083515  3.82453218]]",[-1.55260326 -0.78065779],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07100778e-01 -7.07112780e-01 -4.67365423e-05  5.16690292e-05]
 [ 7.07110161e-01  7.07098206e-01  1.66099242e-03  2.14202281e-03]
 [ 2.89720333e-04  1.91310685e-04  7.07106789e-01 -7.07106688e-01]
 [-1.90398983e-03 -1.89902517e-03  7.07104821e-01  7.07103628e-01]]",-1.9219154026341607,-1.9219095601087173
"[[0.         0.         0.        ]
 [2.56983749 0.65359682 0.36266291]
 [3.34433053 1.47273924 0.60815598]
 [3.61892319 4.39494602 1.82070756]]",[-1.57240374 -0.4479881 ],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 0.70688466  0.01628968  0.02167947 -0.70680883]
 [-0.00466855  0.70698794 -0.70713856 -0.01006483]
 [-0.01801016  0.70700909  0.70669333  0.01995812]
 [ 0.70708409  0.00639109 -0.00834206  0.70705138]]",-2.0000852640554125,-1.9999127477969616
"[[0.         0.         0.        ]
 [3.91658265 0.630098   0.56801962]
 [7.27065903 0.72982087 2.27609921]
 [2.22482992 3.84389067 2.68963532]]",[-1.57241384 -1.55621672],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 0.70710678  0.          0.         -0.70710678]
 [ 0.          0.70710678 -0.70710678  0.        ]
 [ 0.          0.70710678  0.70710678  0.        ]
 [ 0.70710678  0.          0.          0.70710678]]",-1.8663494377110106,-1.866343321723713
"[[0.         0.         0.        ]
 [3.91490176 0.50571082 2.59122244]
 [5.858134   0.92365176 6.47783057]
 [1.73233876 2.7735277  2.83330624]]",[-1.57124391 -1.51639697],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07106779e-01  5.18077893e-05 -7.07106781e-01 -2.37461861e-05]
 [-3.82162423e-05  7.07106761e-01  3.73377323e-05 -7.07106799e-01]
 [ 7.07106780e-01  3.43185814e-05  7.07106781e-01  3.34400697e-05]
 [-4.79101282e-05  7.07106798e-01 -1.98485229e-05  7.07106762e-01]]",-1.8665835271029123,-1.8665820705376557
"[[0.         0.         0.        ]
 [0.64745001 3.30601314 3.49191186]
 [3.69843816 6.04493179 7.35227742]
 [3.0451236  2.16261218 3.68189248]]",[-1.57147363 -1.42984996],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 0.70710678  0.         -0.70710678  0.        ]
 [ 0.          0.70710678  0.         -0.70710678]
 [ 0.70710678  0.          0.70710678  0.        ]
 [ 0.          0.70710678  0.          0.70710678]]",-1.8654910162270038,-1.8679494345964818
"[[0.         0.         0.        ]
 [2.69101351 0.77706355 3.8630322 ]
 [3.13234654 2.47487366 5.46863379]
 [5.89515482 3.95156601 9.07187006]]",[-1.5712807  -1.33607203],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106792e-01  5.00816257e-05  5.43197017e-05 -7.07106766e-01]
 [-4.96054714e-05  7.07106778e-01 -7.07106780e-01 -5.38435494e-05]
 [-5.00609914e-05  7.07106780e-01  7.07106778e-01  5.43403361e-05]
 [ 7.07106766e-01  4.95848370e-05 -5.38641838e-05  7.07106792e-01]]",-1.8707389667045962,-1.8707387558150743
"[[0.         0.         0.        ]
 [0.86020465 0.38951411 0.9050914 ]
 [1.30308987 3.56605878 0.56836049]
 [4.32221657 4.20328521 3.1876639 ]]",[-0.56426255 -1.56181164],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07090936e-01 -7.07066710e-01 -6.28838092e-03  6.28746677e-03]
 [ 7.07089965e-01  7.07123231e-01 -4.76135731e-04  5.40321630e-04]
 [ 6.79627007e-03 -5.77955696e-03  7.07077317e-01 -7.07079964e-01]
 [-3.16224020e-05 -3.25615619e-05  7.07108123e-01  7.07105438e-01]]",-1.9666762956473345,-1.9666492160099704
"[[0.         0.         0.        ]
 [2.36696929 2.19784551 0.3346443 ]
 [3.41909159 1.26537524 2.37848157]
 [3.68224126 2.22913733 1.45505941]]",[-1.52273355 -0.57001677],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 0.70734078 -0.70686597 -0.00294329 -0.00092227]
 [ 0.70069553  0.70085623  0.10158853 -0.08663772]
 [-0.09310072 -0.09517831  0.70288513 -0.69873159]
 [-0.0052011  -0.00906249  0.7040054   0.71011775]]",-1.9516475346143884,-1.9433009309559481
"[[0.         0.         0.        ]
 [0.72075251 1.33353682 2.11955883]
 [1.0355387  3.75295204 2.66449183]
 [4.16873813 6.66260947 6.32351878]]",[-1.57142675 -1.38025126],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07092914e-01  4.37124426e-03  4.70495978e-03 -7.07091484e-01]
 [ 1.49289749e-04  7.07076855e-01 -7.07136666e-01 -1.84816547e-04]
 [-4.53737730e-03  7.07123195e-01  7.07061241e-01  4.53881236e-03]
 [ 7.07106075e-01  1.70406852e-05 -1.84863859e-05  7.07107487e-01]]",-1.8694481577116766,-1.8680786773035756
"[[0.         0.         0.        ]
 [2.2940291  2.2751068  3.60309195]
 [3.89653872 3.13962969 3.02058538]
 [1.50667034 2.2418165  3.89968343]]",[-1.57070914 -0.26154137],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07101044e-01  2.63351306e-04 -7.07112467e-01 -5.74606270e-05]
 [ 8.83332436e-03  7.05760929e-01  9.15358965e-03 -7.08335863e-01]
 [ 7.03779540e-01  5.90932218e-02  7.03783942e-01  7.67496781e-02]
 [-6.80032736e-02  7.05981185e-01 -6.77962651e-02  7.01690664e-01]]",-2.059738018936068,-2.0588566652461395
"[[0.         0.         0.        ]
 [1.69477836 1.61097101 3.78346849]
 [0.31286226 3.02754318 0.80767007]
 [4.28785456 4.92193076 2.43092067]]",[-1.51544561 -1.56943549],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07106788e-01 -2.21599217e-04 -7.07106713e-01  1.93131274e-04]
 [ 2.34379949e-04  7.07106816e-01 -1.80350541e-04 -7.07106685e-01]
 [ 7.07106735e-01 -2.20342888e-05  7.07106826e-01  3.19950961e-05]
 [ 9.25354664e-06  7.07106712e-01 -1.92143574e-05  7.07106850e-01]]",-1.8665914863171231,-1.8665674522004387
"[[0.         0.         0.        ]
 [0.08432156 2.11245087 1.70418223]
 [0.49733375 5.90169994 4.81492315]
 [0.74502375 4.88530151 3.94761219]]",[-1.44172855 -0.60584528],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07083100e-01 -7.07130399e-01 -2.57159798e-04 -1.51659489e-04]
 [ 7.07125189e-01  7.07077721e-01  2.30826807e-03 -3.12015556e-03]
 [-2.66155991e-03 -2.76687462e-03  7.07095926e-01 -7.07107214e-01]
 [ 6.10335994e-04  2.01488549e-04  7.07113822e-01  7.07099448e-01]]",-1.9578094583409487,-1.9578030915118136
"[[0.         0.         0.        ]
 [3.5624495  0.84615822 3.31301165]
 [3.85243853 3.8731924  0.2052173 ]
 [1.74905082 1.88576382 0.12136683]]",[-1.40444509 -1.56795058],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07111711e-01 -2.70457581e-03 -1.97276592e-03 -7.07093927e-01]
 [ 3.38986374e-04  7.07099819e-01 -7.07113553e-01 -3.92782771e-04]
 [ 2.24523813e-03  7.07108561e-01  7.07097254e-01 -2.43211239e-03]
 [ 7.07098205e-01  1.20369314e-04  6.65622262e-05  7.07115344e-01]]",-1.8685346378130303,-1.8681536588692296
"[[0.         0.         0.        ]
 [1.83024381 3.90101377 2.84024657]
 [1.86600363 5.27258606 5.03136458]
 [0.97759049 2.44115062 1.46387152]]",[-1.57211549 -1.2398855 ],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 0.70710172  0.00353429 -0.70709144 -0.00404547]
 [-0.00323751  0.70705246  0.0043423  -0.70714035]
 [ 0.70705976  0.00765213  0.70705819  0.00875583]
 [-0.00794859  0.70711086 -0.0084593   0.70700742]]",-1.8748550860608761,-1.8735473402694682
"[[0.         0.         0.        ]
 [2.50697837 1.69903054 2.51681715]
 [4.52687439 2.20149765 3.56750471]
 [6.83890658 3.67953587 6.09602681]]",[-1.57111737 -1.31634109],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106689e-01  3.99785488e-04  4.40385260e-04 -7.07106623e-01]
 [-6.42559915e-04  7.07106716e-01 -7.07106224e-01 -6.83159447e-04]
 [-3.87476598e-04  7.07106453e-01  7.07106859e-01  4.52694164e-04]
 [ 7.07106475e-01  6.30251111e-04 -6.95468273e-04  7.07106464e-01]]",-1.8714979445945685,-1.871483843258401
"[[0.         0.         0.        ]
 [0.26145329 0.62606053 0.77090306]
 [3.53759605 3.78248404 0.84205825]
 [2.14514252 1.27370865 3.41631339]]",[-0.3680474  -1.55568939],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07100734e-01 -7.07068045e-01 -5.94378965e-03 -5.29184801e-03]
 [ 7.07097095e-01  7.07115296e-01  9.65887999e-04  8.51160954e-04]
 [ 2.68592204e-04 -3.83299035e-04  7.07102070e-01 -7.07111337e-01]
 [ 4.70941304e-03 -6.52626036e-03  7.07085851e-01  7.07081911e-01]]",-2.028556367561103,-2.0285463114902633
"[[0.         0.         0.        ]
 [2.43023721 2.51907417 0.91943451]
 [1.52371091 1.6821959  3.95931375]
 [1.9003188  2.58524402 5.7094049 ]]",[-1.55080086 -1.13783749],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07108048e-01 -7.07105457e-01  2.12698136e-05  2.84788489e-04]
 [ 7.07098897e-01  7.07102804e-01  2.71704329e-03  3.06464651e-03]
 [ 3.05582406e-04  4.20623624e-05  7.07102111e-01 -7.07111384e-01]
 [-3.04386560e-03 -2.73782244e-03  7.07106231e-01  7.07095479e-01]]",-1.8815858251154765,-1.8815258165759507
"[[ 0.          0.          0.        ]
 [ 3.73143793  1.50870889  3.89956831]
 [ 7.56935971  5.14681741  3.92151705]
 [10.99685745  5.14917259  6.29932189]]",[-1.57171278 -1.56522059],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.866330957329423,-1.8663307387428028
"[[0.         0.         0.        ]
 [3.48756569 0.02357105 1.91228197]
 [6.45900239 1.64252477 3.42550433]
 [1.66822277 3.49063057 1.18784877]]",[-1.56294616 -1.55360315],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106784e-01  1.29576564e-05  3.77040653e-05 -7.07106777e-01]
 [ 2.44635877e-05  7.07106769e-01 -7.07106793e-01 -2.82822054e-07]
 [-5.12529197e-05  7.07106794e-01  7.07106767e-01 -5.91198720e-07]
 [ 7.07106776e-01  1.38316770e-05  3.80124415e-05  7.07106785e-01]]",-1.8663603074737278,-1.8663532922455959
"[[0.         0.         0.        ]
 [1.14430901 2.23110509 1.67010869]
 [3.1280475  3.71401186 0.73088495]
 [0.9154741  2.86561659 0.17571649]]",[-1.5798666  -0.84579851],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.06818580e-01  1.47965106e-02 -7.07240093e-01  9.40722422e-05]
 [-2.93419302e-02  7.06573275e-01 -1.46359070e-02 -7.06879798e-01]
 [ 7.06475430e-01  3.54984485e-02  7.06795926e-01 -8.47626034e-03]
 [-2.09526345e-02  7.06594035e-01 -6.06307475e-03  7.07282897e-01]]",-1.9100386909838083,-1.9086213163334638
"[[0.         0.         0.        ]
 [2.40903213 3.35111251 3.64999808]
 [3.20374855 5.74230255 4.45051472]
 [5.7802805  8.10558185 8.13429108]]",[-1.57153869 -1.42484474],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 0.70710678  0.          0.         -0.70710678]
 [ 0.          0.70710678 -0.70710678  0.        ]
 [ 0.          0.70710678  0.70710678  0.        ]
 [ 0.70710678  0.          0.          0.70710678]]",-1.8654287151648097,-1.8680651794691
"[[0.         0.         0.        ]
 [3.80128526 1.66790782 3.06371859]
 [4.22505612 2.75432959 3.96889557]
 [7.99472966 4.50962448 4.14725911]]",[-1.57001419 -0.70584131],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07107033e-01  5.26945001e-05  6.72018827e-05 -7.07106524e-01]
 [-7.61335871e-04  7.07106544e-01 -7.07106183e-01 -7.75843767e-04]
 [-1.37760351e-07  7.07106661e-01  7.07106891e-01  1.19758667e-04]
 [ 7.07106120e-01  7.08779520e-04 -8.28400148e-04  7.07106602e-01]]",-1.9351955729445747,-1.9351947760009078
"[[0.         0.         0.        ]
 [0.4580464  0.9615259  2.15144487]
 [0.67008738 0.82267419 0.32556815]
 [2.44444837 3.0961164  2.21765542]]",[-0.40520065 -1.48240032],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 0.70409359 -0.08005266 -0.70152321  0.07555767]
 [ 0.08840238  0.70234131 -0.06715051 -0.70313051]
 [ 0.70458229 -0.00710749  0.70945383  0.01373099]
 [-0.00101269  0.70728901 -0.00559005  0.70690168]]",-2.0050194594051955,-2.002615290941378
"[[0.         0.         0.        ]
 [0.01490084 1.4946814  2.95859216]
 [0.43101436 0.56110124 1.91719827]
 [4.00626965 4.82798637 6.59350895]]",[-1.56870899 -0.67293217],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.05221541e-01  4.58513774e-02 -5.67994763e-02 -7.05219149e-01]
 [-5.13179815e-02  7.06491519e-01 -7.03990637e-01  5.13164778e-02]
 [ 5.63386899e-03  7.06234647e-01  7.07934316e-01 -5.46686983e-03]
 [ 7.07104874e-01 -8.27229587e-05 -8.42497720e-05  7.07108679e-01]]",-1.9368657661084239,-1.9336510253620163
"[[0.         0.         0.        ]
 [1.8309614  3.90235474 0.87739856]
 [2.45387927 0.35156441 1.47139501]
 [4.7433612  7.50343602 2.56802245]]",[-1.47739772 -1.57274479],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07106782e-01 -2.96578066e-04 -7.07106657e-01  2.94781206e-04]
 [ 3.46506717e-04  7.07106780e-01 -2.44852544e-04 -7.07106655e-01]
 [ 7.07106695e-01 -5.67683613e-05  7.07106863e-01  4.48857491e-05]
 [ 6.83970480e-06  7.07106718e-01  5.04289845e-06  7.07106845e-01]]",-1.8670529568971486,-1.8670360942862179
"[[0.         0.         0.        ]
 [0.57841432 3.91254021 0.88305372]
 [3.39237691 6.21611251 1.08400244]
 [4.12644161 9.41792997 2.7974281 ]]",[-1.56303944 -1.55353503],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07106798e-01 -7.07106763e-01 -2.41661142e-05  2.41676023e-05]
 [ 7.07106762e-01  7.07106797e-01  5.35748970e-05  5.37610104e-05]
 [ 2.42599183e-05 -2.40737982e-05  7.07106744e-01 -7.07106818e-01]
 [-5.36686952e-05 -5.36672122e-05  7.07106816e-01  7.07106742e-01]]",-1.8663724018369718,-1.8663431864827775
"[[0.         0.         0.        ]
 [3.3055356  0.72660929 2.84092981]
 [6.09793907 3.22047133 4.85663704]
 [6.8750162  1.90172429 4.37000031]]",[-1.56741889 -0.81970115],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07108702e-01 -7.07104860e-01 -6.69518368e-06 -1.58683588e-06]
 [ 7.07104211e-01  7.07108042e-01  1.30779998e-03 -3.76929660e-04]
 [-8.39808356e-04 -8.44921274e-04  7.07106005e-01 -7.07106554e-01]
 [-4.61292874e-04 -4.69577418e-04  7.07106348e-01  7.07106908e-01]]",-1.9158188761330837,-1.9158173061786714
"[[0.         0.         0.        ]
 [2.83678956 2.43596057 0.42482172]
 [4.57810404 2.94266551 0.7075159 ]
 [5.28924155 4.98727876 1.76904063]]",[-1.57303398 -1.00668247],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07108590e-01  1.27353771e-03  1.53088426e-03 -7.07102168e-01]
 [-1.86096798e-02  7.07060590e-01 -7.06656256e-01 -1.88663049e-02]
 [-3.54192603e-04  7.06930393e-01  7.07278793e-01  2.45029917e-03]
 [ 7.06859955e-01  1.76952042e-02 -1.97813373e-02  7.06855418e-01]]",-1.8917285869677976,-1.8902340551091927
"[[0.         0.         0.        ]
 [2.32266467 1.42164    1.91348283]
 [4.05574749 4.29864355 3.9897629 ]
 [0.07735988 3.52000633 1.96741754]]",[-1.57126372 -1.50646744],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07107442e-01  4.91821543e-04 -7.07105879e-01  3.16753750e-04]
 [-1.17116976e-04  7.07106859e-01  5.79508754e-05 -7.07106692e-01]
 [ 7.07105926e-01  1.36833760e-04  7.07107619e-01  7.76678940e-05]
 [-5.11538797e-04  7.07106519e-01  2.97036222e-04  7.07106795e-01]]",-1.866682335441967,-1.8666035785110413
"[[0.         0.         0.        ]
 [1.04812315 2.50051367 1.43750959]
 [0.82274127 3.06771134 2.44835874]
 [1.29804553 2.45827919 0.95458578]]",[-1.6009187  -0.12742107],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 0.70611188  0.01121814 -0.70799864 -0.00425255]
 [-0.00551458  0.69804153  0.00986091 -0.71596814]
 [ 0.68150647  0.18875787  0.68155092  0.18816944]
 [-0.19215757  0.6906393  -0.18474042  0.67228253]]",-1.9860228968830107,-1.9820718698848765
"[[ 0.          0.          0.        ]
 [ 1.6034305   2.88724418  0.18668561]
 [ 3.08642896  6.6446474   2.31120139]
 [ 6.00166128 10.49681517  2.88002156]]",[-1.53100182 -1.57235949],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.8664686041821867,-1.8664671922034781
"[[0.         0.         0.        ]
 [1.33148706 2.06312649 1.38473737]
 [0.1313612  0.28039378 1.76907683]
 [1.43325334 2.04198964 4.31223105]]",[-0.97363685 -1.48577221],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 0.70670946 -0.03149073 -0.70626987  0.02743979]
 [ 0.0359051   0.7063341  -0.02301848 -0.7065926 ]
 [ 0.70658992 -0.0025902   0.70754405  0.01026625]
 [-0.00180436  0.70717307 -0.00586779  0.70701383]]",-1.8945607710445,-1.891168037658181
"[[0.         0.         0.        ]
 [2.84159292 2.18781481 1.03281953]
 [5.065917   4.90885627 1.48873166]
 [3.6874651  0.94174529 3.00555127]]",[-1.57132325 -1.37501072],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07105896e-01  5.38996100e-04 -7.07107286e-01  4.97928048e-04]
 [-9.25771137e-05  7.07106069e-01 -5.15099480e-05 -7.07107486e-01]
 [ 7.07106470e-01  8.51104276e-04  7.07106227e-01  7.07015734e-04]
 [-1.29752232e-03  7.07106776e-01 -2.60597230e-04  7.07105548e-01]]",-1.869402119873631,-1.8693685045326862
"[[0.         0.         0.        ]
 [1.86580691 1.7576305  2.4895855 ]
 [5.37625262 2.85913813 5.18508365]
 [7.44239138 4.42166493 9.05811938]]",[-1.54820819 -1.57083228],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.8663755363602037,-1.8663747592700612
"[[0.         0.         0.        ]
 [0.13714447 1.69802247 0.12595144]
 [3.2205345  2.72300192 1.6443288 ]
 [2.02703613 3.66195899 0.85786466]]",[-0.90734901 -0.90875833],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 0.70715627 -0.70696444 -0.00946904 -0.00645138]
 [ 0.70699727  0.7071203   0.00961736 -0.00657597]
 [-0.00658808 -0.0096043   0.70689741 -0.7072202 ]
 [ 0.00643922 -0.00948215  0.70718731  0.70693333]]",-1.9407763271236569,-1.94057585617074
